"Active","ServerName","DatabaseName","FilePath","CreateSchema","ObjectType","SchemaAuth","SchemaName","ObjectName","ParentObjectName","DropTruncateIfExists","Variables","FileName"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_fnr_lst_adjustment_type","","DROP","","dbo_mds_csp_fnr_lst_adjustment_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_fnr_lst_alert_threshold","","DROP","","dbo_mds_csp_fnr_lst_alert_threshold.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_fnr_lst_bpg_retail_price","","DROP","","dbo_mds_csp_fnr_lst_bpg_retail_price.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_fnr_lst_report_parameters_cube","","DROP","","dbo_mds_csp_fnr_lst_report_parameters_cube.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_fnr_maps_chain_bpg_dg4","","DROP","","dbo_mds_csp_fnr_maps_chain_bpg_dg4.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_lst_bucket_report4_ma_exclude","","DROP","","dbo_mds_csp_lst_bucket_report4_ma_exclude.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_lst_bucket_report4_pg_exclude","","DROP","","dbo_mds_csp_lst_bucket_report4_pg_exclude.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_lst_bucket_report4_supplier_exclude","","DROP","","dbo_mds_csp_lst_bucket_report4_supplier_exclude.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_lst_default_decay","","DROP","","dbo_mds_csp_lst_default_decay.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_lst_display_type","","DROP","","dbo_mds_csp_lst_display_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_lst_product_decay_export","","DROP","","dbo_mds_csp_lst_product_decay_export.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_lst_range_lifecycle_status","","DROP","","dbo_mds_csp_lst_range_lifecycle_status.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_lst_store_group_type","","DROP","","dbo_mds_csp_lst_store_group_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_csp_maps_chain_csp_channel","","DROP","","dbo_mds_csp_maps_chain_csp_channel.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_dt_lst_category","","DROP","","dbo_mds_dt_lst_category.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_dt_lst_dixons_travel_exclusive","","DROP","","dbo_mds_dt_lst_dixons_travel_exclusive.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_dt_lst_subcategory","","DROP","","dbo_mds_dt_lst_subcategory.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_dt_lst_terminal","","DROP","","dbo_mds_dt_lst_terminal.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_etl_lst_control_date","","DROP","","dbo_mds_etl_lst_control_date.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_airline_carrier","","DROP","","dbo_mds_gen_lst_airline_carrier.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_airport","","DROP","","dbo_mds_gen_lst_airport.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_bank_holidays","","DROP","","dbo_mds_gen_lst_bank_holidays.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_bnp_credit_application_channel_type","","DROP","","dbo_mds_gen_lst_bnp_credit_application_channel_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_bnp_credit_application_decision","","DROP","","dbo_mds_gen_lst_bnp_credit_application_decision.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_bnp_credit_application_decline_reason","","DROP","","dbo_mds_gen_lst_bnp_credit_application_decline_reason.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_budget_group","","DROP","","dbo_mds_gen_lst_budget_group.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_budget_type","","DROP","","dbo_mds_gen_lst_budget_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_channel","","DROP","","dbo_mds_gen_lst_channel.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_combined_channel_tradeboard_sort","","DROP","","dbo_mds_gen_lst_combined_channel_tradeboard_sort.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_complaint_status","","DROP","","dbo_mds_gen_lst_complaint_status.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_continent","","DROP","","dbo_mds_gen_lst_continent.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_country","","DROP","","dbo_mds_gen_lst_country.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_cpw_channel","","DROP","","dbo_mds_gen_lst_cpw_channel.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_cpw_contract_type","","DROP","","dbo_mds_gen_lst_cpw_contract_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_credit_application_budget","","DROP","","dbo_mds_gen_lst_credit_application_budget.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_credit_budget","","DROP","","dbo_mds_gen_lst_credit_budget.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_credit_product_bnpl_oel","","DROP","","dbo_mds_gen_lst_credit_product_bnpl_oel.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_customer_segment","","DROP","","dbo_mds_gen_lst_customer_segment.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_dia_coverage","","DROP","","dbo_mds_gen_lst_dia_coverage.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_dia_coverage_territory","","DROP","","dbo_mds_gen_lst_dia_coverage_territory.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_dia_delivery_pot","","DROP","","dbo_mds_gen_lst_dia_delivery_pot.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_dia_service","","DROP","","dbo_mds_gen_lst_dia_service.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_dia_target","","DROP","","dbo_mds_gen_lst_dia_target.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_gis_colleague_master","","DROP","","dbo_mds_gen_lst_gis_colleague_master.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_group_division","","DROP","","dbo_mds_gen_lst_group_division.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_lost_in_transit","","DROP","","dbo_mds_gen_lst_lost_in_transit.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_master_category","","DROP","","dbo_mds_gen_lst_master_category.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_nps_budget","","DROP","","dbo_mds_gen_lst_nps_budget.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_nps_budget_period_type","","DROP","","dbo_mds_gen_lst_nps_budget_period_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_nps_delivery_method","","DROP","","dbo_mds_gen_lst_nps_delivery_method.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_nps_promoter","","DROP","","dbo_mds_gen_lst_nps_promoter.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_nps_question","","DROP","","dbo_mds_gen_lst_nps_question.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_product_chain_indicator","","DROP","","dbo_mds_gen_lst_product_chain_indicator.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_product_classification","","DROP","","dbo_mds_gen_lst_product_classification.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_product_plu_status","","DROP","","dbo_mds_gen_lst_product_plu_status.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_product_range_status","","DROP","","dbo_mds_gen_lst_product_range_status.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_recycling_charge","","DROP","","dbo_mds_gen_lst_recycling_charge.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_scenario","","DROP","","dbo_mds_gen_lst_scenario.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_service_record","","DROP","","dbo_mds_gen_lst_service_record.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_service_type","","DROP","","dbo_mds_gen_lst_service_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_uk_post_code_area","","DROP","","dbo_mds_gen_lst_uk_post_code_area.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_lst_yoy_dates","","DROP","","dbo_mds_gen_lst_yoy_dates.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_maps_chain_branch_price_group","","DROP","","dbo_mds_gen_maps_chain_branch_price_group.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_maps_chain_channel","","DROP","","dbo_mds_gen_maps_chain_channel.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_maps_product_classification","","DROP","","dbo_mds_gen_maps_product_classification.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_maps_product_plu_status","","DROP","","dbo_mds_gen_maps_product_plu_status.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_cost_centre_channel","","DROP","","dbo_mds_gen_mapu_cost_centre_channel.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_dia_coverage_area","","DROP","","dbo_mds_gen_mapu_dia_coverage_area.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_dia_deliverysku","","DROP","","dbo_mds_gen_mapu_dia_deliverysku.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_dsg_common","","DROP","","dbo_mds_gen_mapu_dsg_common.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_gfk_common","","DROP","","dbo_mds_gen_mapu_gfk_common.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_gfk_date","","DROP","","dbo_mds_gen_mapu_gfk_date.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_merchandise_area","","DROP","","dbo_mds_gen_mapu_merchandise_area.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_merchandise_area_to_master_category","","DROP","","dbo_mds_gen_mapu_merchandise_area_to_master_category.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_planning_group","","DROP","","dbo_mds_gen_mapu_planning_group.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_product_custom_hierarchy","","DROP","","dbo_mds_gen_mapu_product_custom_hierarchy.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_gen_mapu_prod_common_hierarchy","","DROP","","dbo_mds_gen_mapu_prod_common_hierarchy.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_orddel_lst_purchase_delivery_status","","DROP","","dbo_mds_orddel_lst_purchase_delivery_status.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_orddel_lst_purchase_order_status","","DROP","","dbo_mds_orddel_lst_purchase_order_status.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_orddel_lst_purchase_order_type","","DROP","","dbo_mds_orddel_lst_purchase_order_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_orddel_mapu_payment_days_bucket","","DROP","","dbo_mds_orddel_mapu_payment_days_bucket.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_orddel_mapu_supplier_payment_term_adjusted_days","","DROP","","dbo_mds_orddel_mapu_supplier_payment_term_adjusted_days.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_pro_lst_promo_period","","DROP","","dbo_mds_pro_lst_promo_period.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_pro_lst_promo_period_deal_names","","DROP","","dbo_mds_pro_lst_promo_period_deal_names.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_pro_lst_tv_deals","","DROP","","dbo_mds_pro_lst_tv_deals.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_lst_delivery_method","","DROP","","dbo_mds_sal_lst_delivery_method.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_lst_discount_reason","","DROP","","dbo_mds_sal_lst_discount_reason.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_lst_pnc_sdd_cancellation_reason","","DROP","","dbo_mds_sal_lst_pnc_sdd_cancellation_reason.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_lst_refund_reason","","DROP","","dbo_mds_sal_lst_refund_reason.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_lst_reserve_and_collect_type","","DROP","","dbo_mds_sal_lst_reserve_and_collect_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_lst_sale_readiness_period","","DROP","","dbo_mds_sal_lst_sale_readiness_period.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_lst_transaction_line_type","","DROP","","dbo_mds_sal_lst_transaction_line_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_maps_budget_group_channel","","DROP","","dbo_mds_sal_maps_budget_group_channel.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_maps_cost_centre","","DROP","","dbo_mds_sal_maps_cost_centre.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_mapu_discount_reason","","DROP","","dbo_mds_sal_mapu_discount_reason.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_mapu_refund_reason","","DROP","","dbo_mds_sal_mapu_refund_reason.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sal_mapu_tender_type_hierarchy","","DROP","","dbo_mds_sal_mapu_tender_type_hierarchy.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_sec_lst_product_security","","DROP","","dbo_mds_sec_lst_product_security.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_avs_budget","","DROP","","dbo_mds_services_lst_avs_budget.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_avs_hw_attach_opportunities","","DROP","","dbo_mds_services_lst_avs_hw_attach_opportunities.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_avs_hw_budget","","DROP","","dbo_mds_services_lst_avs_hw_budget.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_avs_hw_mappings","","DROP","","dbo_mds_services_lst_avs_hw_mappings.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_avs_repairs_groupings","","DROP","","dbo_mds_services_lst_avs_repairs_groupings.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_avs_repairs_mappings","","DROP","","dbo_mds_services_lst_avs_repairs_mappings.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_avs_type_budget","","DROP","","dbo_mds_services_lst_avs_type_budget.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_di_budget","","DROP","","dbo_mds_services_lst_di_budget.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_di_courier_budget","","DROP","","dbo_mds_services_lst_di_courier_budget.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_di_delivery_box_type","","DROP","","dbo_mds_services_lst_di_delivery_box_type.dsql"
"1","synapse-demo-amirskiy.sql.azuresynapse.net","Dixons","C:\APS2SQLDW\Output\3_FixSqlCode\PRD_INT\Views","1","View","dbo","int","mds_services_lst_di_delivery_category","","DROP","","dbo_mds_services_lst_di_delivery_category.dsql"
